EDUCATION,AGE,SEX_MAR,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,LIMIT_BAL,log_PAY_AMT1,log_PAY_AMT2,log_PAY_AMT3,log_PAY_AMT4,log_PAY_AMT5,log_PAY_AMT6,def_pay
3,22,1,0,0,0,0,0,0,50000.0,7.62657020629066,7.696667081526462,7.6093665379542115,7.605890001053122,7.646353722445999,6.928537818164665,1
3,23,2,0,0,0,0,0,0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,23,2,0,0,0,0,0,0,50000.0,7.60489448081162,8.517393171418904,0.0,0.0,0.0,0.0,0
2,23,2,1,2,0,0,0,0,20000.0,3.9318256327243257,8.517393171418904,7.0909098220799835,6.2166061010848646,6.2166061010848646,6.90875477931522,0
2,24,1,0,0,0,0,0,0,420000.0,9.687691938884457,9.929009089766206,8.866863661202087,8.702842538302868,8.441822884391462,8.625329850020815,0
2,25,2,0,0,0,2,0,0,50000.0,7.244941546337007,7.696667081526462,6.693323668269949,6.90875477931522,7.601402334583733,6.90875477931522,0
2,26,2,1,2,2,3,2,2,110000.0,8.556606193773073,9.105090961257085,0.0,0.0,8.862625169408922,8.138856750696325,0
4,21,2,0,0,0,0,0,0,20000.0,6.9440872082295275,7.0326242610280065,7.601402334583733,0.0,0.0,0.0,0
2,22,2,0,0,0,0,0,0,20000.0,7.154615356913663,7.25063551189868,7.074116816197362,6.90875477931522,6.2166061010848646,6.2166061010848646,0
3,23,2,0,0,0,0,0,0,50000.0,7.062191632286556,7.080867896690782,7.0925737159746784,6.391917113392602,6.135564891081739,6.137727054086234,0
2,23,2,0,0,0,0,0,0,180000.0,8.408716715080153,8.211482916445066,8.566744970245486,8.517393171418904,9.305741456739435,9.210440366976517,0
2,22,2,0,0,2,2,2,2,20000.0,8.160803920954665,6.90875477931522,6.90875477931522,6.90875477931522,0.0,6.90875477931522,0
2,21,2,0,0,0,0,0,0,20000.0,7.438971592395862,7.069023426578259,8.294299608857235,5.017279836814924,6.90875477931522,0.0,0
2,21,2,0,0,0,0,0,0,20000.0,6.9782137426306985,6.90875477931522,0.0,7.353081920515432,7.664346632098617,8.210939733379021,0
2,22,2,2,3,2,2,3,2,20000.0,0.0,0.0,8.006700845440367,0.0,0.0,7.601402334583733,1
2,22,2,0,0,0,0,0,0,50000.0,9.906134047477034,9.693815353719375,9.075093222568157,6.926577033222725,9.150802659259986,9.215924750270084,0
3,26,2,2,0,0,0,0,0,50000.0,7.438971592395862,7.601402334583733,7.313886831633462,7.00397413672268,7.313886831633462,7.601402334583733,0
4,27,3,0,0,0,0,0,0,150000.0,7.045776576879511,8.699681400989514,0.0,0.0,0.0,0.0,0
2,27,2,2,2,2,2,2,2,70000.0,7.496097345175956,7.438971592395862,7.170888478512505,7.170888478512505,7.170888478512505,7.170888478512505,1
2,27,2,1,2,0,0,0,0,50000.0,0.0,7.601402334583733,7.124478262493424,6.452048954437226,6.424869023905388,7.824445930877619,1
1,32,1,0,0,0,0,0,0,150000.0,0.0,0.0,7.416378479192928,0.0,0.0,0.0,0
2,26,2,0,0,0,0,2,0,100000.0,7.699389406256737,7.577633832602728,8.03947991910045,0.0,10.784793387507323,0.0,0
2,24,2,0,0,0,0,0,0,20000.0,7.1808311990445555,7.65491704784832,8.294299608857235,8.699681400989514,8.294299608857235,5.1647859739235145,0
2,24,2,0,0,2,3,2,2,20000.0,8.071218539969863,7.696667081526462,0.0,6.68586094706836,0.0,7.2456550675945355,0
3,24,2,0,0,0,0,0,0,20000.0,7.601402334583733,7.141245122350491,8.922791623969637,5.631211781821365,8.006700845440367,0.0,0
2,22,2,0,0,0,0,0,0,20000.0,6.90875477931522,9.937937287265354,7.601402334583733,6.68586094706836,6.144185634125646,6.90875477931522,0
3,25,2,0,0,0,0,0,0,100000.0,7.971085753505607,7.644440761556566,7.321188556739478,7.025538314638521,6.960347729101308,6.917705609835305,0
2,29,2,0,0,0,0,0,0,190000.0,8.671972245203792,8.757626411267408,8.610319169405722,8.303752415563412,8.24380842366528,8.02059914989697,0
2,22,2,0,0,0,0,0,0,50000.0,7.344072850573066,7.326465613840322,6.943122422819428,5.6937321388027,9.918425424900335,6.90875477931522,0
3,24,2,1,3,2,0,0,3,20000.0,0.0,0.0,7.170888478512505,7.650644551436897,0.0,0.0,1
2,26,1,1,2,0,0,0,0,70000.0,7.00397413672268,7.072421900537371,7.1316985104669115,5.707110264748875,5.993961427306569,5.5254529391317835,0
2,24,2,0,0,0,0,0,0,50000.0,7.632885505395133,6.960347729101308,10.894421827406049,6.917705609835305,6.840546529288687,6.579251212010101,0
2,25,2,1,2,0,0,0,0,20000.0,1.6094379124341003,7.229113877793302,7.093404625868766,9.646076003102594,8.006700845440367,7.601402334583733,1
1,24,2,0,0,0,0,0,0,20000.0,4.61512051684126,7.084226422097916,8.962904128092928,4.8283137373023015,8.289790583181643,7.053585727193677,1
2,24,2,0,0,0,0,0,0,20000.0,7.315218389752975,7.333676395657684,7.3783837129967145,6.508769136971682,6.523562306149512,6.532334292222349,0
2,24,2,0,0,0,0,2,0,50000.0,7.552237287560802,8.216358332386156,8.593598522618644,1.9459101490553132,6.911747300251674,7.27931883541462,0
1,23,2,0,0,0,0,0,0,20000.0,9.210440366976517,7.170888478512505,7.170888478512505,6.413458957167357,6.55250788703459,7.501082124259871,0
2,23,2,1,0,0,0,0,0,50000.0,0.0,0.0,6.90875477931522,0.0,0.0,0.0,0
2,24,2,1,2,0,0,0,0,50000.0,0.0,6.90875477931522,0.0,7.646353722445999,0.0,0.0,0
1,24,2,1,0,0,0,0,0,20000.0,6.295266001439646,5.62040086571715,5.799092654460526,6.300785794663244,5.25227342804663,5.488937726156687,0
2,25,2,1,2,0,0,0,0,20000.0,0.0,6.90875477931522,9.90353755128617,6.90875477931522,6.580639137284949,7.496097345175956,0
2,25,2,0,0,0,0,0,0,50000.0,7.555381944240273,7.669495251007694,7.475339236566737,7.057897937411856,6.982862751468942,7.0630481633881725,1
1,25,2,0,0,0,0,0,0,70000.0,9.105090961257085,8.853808274977197,8.517393171418904,8.304989580140361,8.517393171418904,0.0,0
2,27,2,0,0,0,0,0,0,20000.0,7.313886831633462,7.170888478512505,7.170888478512505,6.354370040797351,7.313886831633462,0.0,1
2,24,1,1,4,3,2,2,2,20000.0,6.90875477931522,0.0,0.0,7.227662498728654,6.90875477931522,6.476972362889683,0
2,23,2,0,0,0,0,0,0,20000.0,7.155396301896734,7.2485040723706105,7.377133712833954,7.252053951852814,6.92951677076365,0.0,0
2,25,2,0,0,0,0,0,0,20000.0,7.374629015218945,7.20414929203594,7.126087273299125,6.428105272684596,6.363028103540465,6.658011045870748,1
1,26,2,0,0,0,0,0,0,220000.0,11.51293546492023,9.837401167408268,10.540090836284206,8.867427438524983,9.392745258631441,10.12667110305036,0
2,25,2,1,2,2,2,2,0,120000.0,7.696667081526462,7.511524648390866,6.2166061010848646,0.0,6.2166061010848646,6.90875477931522,1
1,26,2,0,0,0,0,0,0,140000.0,8.498621805830801,8.745921121024347,8.38776764397578,6.042632833682381,0.0,5.5053315359323625,0
1,27,2,0,0,2,0,0,2,50000.0,8.2960476427647,0.0,7.442492722794441,8.134174272137903,7.438971592395862,0.0,0
2,25,2,0,0,0,0,0,0,50000.0,7.824445930877619,7.696667081526462,7.438971592395862,6.90875477931522,0.0,0.0,0
2,26,2,1,0,0,0,0,0,10000.0,9.3195534569495,7.050122520269059,7.048386408721883,6.2166061010848646,5.846438775057725,5.961005339623274,0
1,25,2,0,0,0,0,0,0,50000.0,7.550135342488429,7.406103381237015,7.244941546337007,6.803505257608338,7.601402334583733,0.0,0
2,26,2,0,0,0,0,0,0,50000.0,7.601402334583733,7.601402334583733,7.601402334583733,7.313886831633462,7.313886831633462,6.90875477931522,0
1,25,2,0,0,0,0,0,0,20000.0,7.0909098220799835,7.601402334583733,7.601402334583733,6.90875477931522,6.90875477931522,6.90875477931522,0
1,26,2,0,0,0,0,0,0,200000.0,6.81783057145415,8.815518423966498,8.704833909687792,8.550241045462437,8.049746290952191,7.736743682453495,0
1,26,2,0,0,0,0,0,0,40000.0,8.51919119407891,8.517393171418904,7.353081920515432,8.853808274977197,6.210600077024653,7.601402334583733,0
2,23,2,0,0,2,2,0,0,30000.0,8.069968149059841,7.601402334583733,0.0,0.0,0.0,0.0,0
2,23,2,2,0,0,2,0,0,20000.0,7.384610383176974,8.339023005744759,0.0,5.641907070938114,0.0,0.0,1
2,23,2,0,0,0,0,0,0,50000.0,8.337109129562474,10.62135173563291,10.853329107921365,6.55250788703459,6.577861357721047,6.55250788703459,0
3,24,2,0,2,0,0,0,0,20000.0,0.0,6.855408798609928,6.1092475827643655,7.438971592395862,7.016609683894219,0.0,0
2,25,2,0,0,0,0,0,2,130000.0,8.101980731853192,7.937731775260109,8.006700845440367,8.699681400989514,8.006700845440367,0.0,0
2,25,2,0,0,0,0,0,0,160000.0,6.966967138613983,7.152268856032539,6.90875477931522,4.532599493153256,4.61512051684126,6.90875477931522,0
2,25,2,0,0,0,0,0,0,110000.0,11.390656130909488,10.308985993422082,10.596659732783579,10.319859629482966,10.109077944602749,10.645448706505872,0
2,37,2,0,0,0,0,0,0,50000.0,7.156176637480615,7.175489713624222,7.1846291527173145,6.54534966033442,6.582025138892826,6.926577033222725,1
2,25,2,0,0,4,3,2,2,50000.0,10.12667110305036,0.0,0.0,7.496097345175956,4.6913478822291435,7.783640596221253,0
2,26,2,0,0,0,0,0,0,240000.0,9.212038928611765,7.641084249174914,12.039238536670556,8.529714471969909,8.435766192720509,8.536407410340042,0
2,27,2,0,0,0,0,0,0,20000.0,6.99117688712121,6.90875477931522,0.0,0.0,0.0,0.0,0
3,30,2,0,0,0,0,0,0,500000.0,8.36730010184162,7.00033446027523,6.928537818164665,8.750841375375533,7.51425465281641,9.174713194333032,0
2,26,2,0,0,0,0,0,0,60000.0,7.656337166430183,7.824445930877619,8.006700845440367,7.824445930877619,7.313886831633462,7.00397413672268,0
3,25,2,0,0,0,0,2,2,50000.0,7.650168700845001,7.696667081526462,8.160803920954665,7.601402334583733,0.0,8.54714026778419,0
2,24,2,0,0,0,0,0,0,50000.0,7.67368812926773,7.763446388727362,7.122866658599083,6.576469569048224,6.373319789577012,6.380122536899765,0
2,25,2,0,0,0,0,0,0,20000.0,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,5.968707559985366,0.0,0
2,25,2,0,0,0,0,0,0,30000.0,7.566828479208331,8.268988209506656,7.438971592395862,7.0909098220799835,7.074116816197362,7.824445930877619,0
2,25,1,1,2,2,0,0,0,80000.0,8.24301946898925,1.9459101490553132,8.19891444498699,7.881182202227102,7.601402334583733,7.5126175446745105,0
2,25,1,0,0,0,0,0,0,20000.0,7.347943823148687,7.886081401775745,7.258412150595307,6.408528791059498,6.2166061010848646,6.90875477931522,0
2,26,2,0,0,0,0,0,0,10000.0,7.170888478512505,7.696667081526462,7.170888478512505,5.771441123130016,7.507141079727608,6.90875477931522,0
4,26,2,0,0,0,0,0,0,20000.0,8.024862150286411,7.291656209174461,7.00033446027523,6.90875477931522,0.0,0.0,0
1,26,2,0,0,0,0,0,0,100000.0,7.00397413672268,7.0909098220799835,6.90875477931522,6.2166061010848646,6.90875477931522,6.90875477931522,1
2,23,2,2,2,0,0,0,0,50000.0,2.1972245773362196,7.784057002639929,7.720905251936779,7.60339933974067,6.558197802812269,6.56244409369372,0
2,26,2,0,0,0,0,0,0,60000.0,7.733245646529795,7.751475318021456,7.6255950721324535,7.601402334583733,8.006700845440367,7.02197642307216,1
2,27,2,0,0,0,0,0,0,400000.0,7.824845691026856,9.211339872309265,7.271008538280992,7.00850518208228,6.236369590203704,6.866933284461882,0
4,27,2,5,4,3,2,2,2,20000.0,0.0,0.0,0.0,6.803505257608338,0.0,0.0,0
3,27,2,0,0,0,0,0,0,50000.0,0.0,4.61512051684126,0.0,4.2626798770413155,5.303304908059076,4.61512051684126,0
2,27,2,0,0,0,0,0,0,110000.0,8.612685172875459,8.699681400989514,8.699681400989514,8.294299608857235,8.517393171418904,8.294299608857235,0
3,23,2,0,0,0,0,0,0,30000.0,6.066108090103747,5.993961427306569,6.400257445308821,8.923324744067562,9.616205400105674,8.643825842349603,0
2,27,2,0,0,0,0,0,0,230000.0,7.504942068396171,8.53817159780143,7.165493475060845,7.601402334583733,6.270988431858299,8.006700845440367,0
3,23,3,0,0,0,0,0,0,20000.0,7.601402334583733,9.90353755128617,7.385851078125209,7.022868086082641,6.555356891810665,6.90875477931522,0
1,24,2,0,0,0,2,0,0,30000.0,7.273092595999522,7.723120092266331,0.0,7.313886831633462,6.054439346269371,6.79794041297493,0
2,25,2,0,0,0,0,0,0,90000.0,8.147288258706624,8.260751354700513,7.581209826196346,7.413970290190444,7.449498005382849,7.696667081526462,0
2,25,2,2,0,0,0,0,0,30000.0,7.446585099157725,7.601402334583733,8.294299608857235,0.0,8.006700845440367,6.90875477931522,1
3,24,2,4,3,2,0,0,0,20000.0,0.0,0.0,7.313886831633462,6.90875477931522,6.90875477931522,6.729824070489475,1
2,24,2,2,2,2,0,0,0,20000.0,7.650168700845001,6.90875477931522,6.90875477931522,7.00397413672268,8.309184527686298,0.0,1
2,24,2,0,0,0,0,0,0,50000.0,7.170888478512505,7.170888478512505,7.170888478512505,6.398594934535208,6.90875477931522,6.401917196727186,0
2,25,2,0,0,0,0,0,0,80000.0,6.0330862217988015,6.0330862217988015,6.0330862217988015,6.0330862217988015,6.0330862217988015,6.0330862217988015,0
1,28,2,0,0,0,0,0,0,120000.0,8.80597465931132,6.78105762593618,0.0,8.398634855292102,8.398634855292102,8.398634855292102,0
2,25,2,0,0,0,0,0,0,50000.0,0.0,9.350189267092581,5.2574953720277815,8.881975184248867,7.601402334583733,8.853808274977197,0
1,26,2,0,0,0,0,0,0,200000.0,7.5126175446745105,7.71244383427499,7.277938572945661,6.975413927455952,6.100318952020064,9.141311785565748,0
2,25,2,0,0,0,0,0,0,150000.0,8.699681400989514,8.699681400989514,8.551981016901902,8.517393171418904,8.294799358992574,8.19671240721307,0
1,24,2,2,0,0,0,0,0,360000.0,6.911747300251674,6.664409020350408,0.0,0.0,0.0,0.0,1
1,25,2,0,0,2,2,2,0,60000.0,8.685246776412487,2.8903717578961645,8.041412909393047,0.0,7.007600613951853,7.034387929915503,0
2,25,2,3,2,0,0,0,0,80000.0,0.0,8.148156439921625,8.229777750081887,5.768320995793772,4.454347296253507,5.777652323222656,0
1,25,2,0,0,0,0,0,0,320000.0,8.733432966413652,10.126911064657653,9.212936997823448,8.780633799494984,8.854664928370534,8.988071438072634,0
2,25,2,2,0,0,0,0,0,140000.0,8.519390774959724,8.760609847570002,8.63141433550626,8.333510708982942,9.016755622903517,0.0,1
2,26,1,3,2,2,3,3,3,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,26,2,0,0,0,2,0,0,110000.0,5.2832037287379885,8.098946748943339,0.0,6.335054251498059,5.6937321388027,5.303304908059076,0
2,26,2,0,0,0,2,2,2,190000.0,9.105090961257085,8.987321812850125,0.0,9.392745258631441,8.006700845440367,0.0,0
2,25,2,0,0,0,2,2,2,130000.0,8.639587799629844,9.427224373119248,0.0,8.853808274977197,0.0,7.601402334583733,0
1,26,2,0,0,0,0,0,0,160000.0,8.824824939175638,8.630700432209832,8.22040309993373,8.80492526261806,8.80492526261806,8.80492526261806,1
1,26,2,0,0,0,0,0,0,260000.0,8.86304982791909,8.861491864286915,8.77971129020447,8.853808274977197,8.85395110151461,9.210440366976517,0
1,26,2,0,0,0,0,0,0,80000.0,6.852242569051878,7.00033446027523,5.099866427824199,8.79497643168877,7.484930283289661,0.0,0
2,25,2,0,0,2,2,4,3,50000.0,9.561067663645012,7.650168700845001,8.559486103606488,0.0,0.0,0.0,1
1,26,2,0,0,0,0,0,0,100000.0,8.160803920954665,8.366602832783736,8.38958706681109,8.294299608857235,8.45553053102413,8.517393171418904,0
2,27,2,1,2,0,0,2,2,20000.0,0.0,7.167809184316444,7.40184157874383,0.0,6.739336627357174,0.0,1
2,27,2,1,0,2,0,0,0,210000.0,6.444131256700441,0.0,6.90875477931522,0.0,0.0,0.0,0
2,28,2,0,0,0,0,0,0,160000.0,7.860956364876389,7.601402334583733,7.380879035564116,7.601402334583733,9.318925682389624,7.604396348796338,0
1,26,2,0,0,0,0,0,0,340000.0,8.987321812850125,9.210440366976517,9.210440366976517,8.991313336173812,8.987321812850125,9.04793908261736,0
3,27,2,2,2,2,3,3,2,70000.0,0.0,8.999742789830492,7.824445930877619,0.0,7.824445930877619,7.806289289267033,1
1,27,2,2,2,0,0,0,0,50000.0,0.0,7.764296006450518,7.252053951852814,7.313886831633462,8.497194544909547,6.55250788703459,1
1,26,2,0,0,0,0,0,0,60000.0,10.392312936022451,7.659171367666058,8.009363076630045,6.914730892718563,6.949856455000773,6.90975328164481,0
3,27,2,3,2,2,5,5,4,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,27,2,0,0,0,2,2,0,50000.0,7.3783837129967145,7.711996507047669,8.02059914989697,0.0,7.438971592395862,7.601402334583733,0
1,26,2,0,0,0,0,0,0,240000.0,7.080867896690782,8.164510268747042,9.375430991841775,7.487733761436444,5.25227342804663,0.0,0
2,23,2,0,0,0,0,0,0,20000.0,7.300472814267799,7.089243155027514,7.321849713788356,6.55250788703459,6.398594934535208,7.901377353792616,0
2,25,2,0,0,0,0,0,0,50000.0,7.337587743538596,7.359467638255621,7.183111701743281,7.427144133408616,6.583409222158765,6.71295620067707,0
2,25,2,0,0,0,0,0,0,130000.0,7.4770384723196965,7.3277805384216315,8.03947991910045,0.0,2.3978952727983707,0.0,0
2,25,2,0,0,0,0,0,0,50000.0,7.426549072397305,7.79934339821592,7.438971592395862,6.90875477931522,0.0,0.0,0
2,27,2,0,0,0,0,0,0,130000.0,9.134862230800225,8.130942302231878,7.798112628829788,7.359467638255621,7.291656209174461,6.311734809152915,0
1,27,2,0,0,0,0,0,0,20000.0,7.138073034044347,7.247792581767846,7.244941546337007,5.991464547107982,6.405228458030842,7.824445930877619,0
4,28,1,0,0,0,0,0,0,370000.0,7.9617188159813645,11.516249932798248,9.154510487015513,7.81156848934518,7.81156848934518,7.81156848934518,0
3,27,1,0,0,0,0,0,0,110000.0,8.163371316459912,7.005789019253503,6.922643891475888,7.969011781106478,11.323204600694329,8.03947991910045,0
3,28,2,0,0,0,0,0,0,200000.0,8.862908295118627,8.860641041773876,8.699681400989514,8.77971129020447,8.91341571815747,0.0,0
3,26,2,0,0,0,0,0,0,160000.0,8.006700845440367,7.601402334583733,9.61587214452889,10.404293143019792,8.006700845440367,7.00397413672268,0
2,26,2,0,0,0,0,0,0,310000.0,9.457669090078747,9.515469358031684,9.488275092973083,9.078635880978755,9.174091239301061,9.108971877587894,0
1,27,2,1,0,0,0,0,0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,22,2,4,3,2,0,0,2,20000.0,0.0,0.0,7.144407180321139,7.313886831633462,0.0,7.557994958530806,1
4,23,2,0,0,0,0,0,0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,2,0,0,0,0,0,0,90000.0,7.344072850573066,7.0707241072602764,6.90875477931522,0.0,0.0,0.0,0
2,28,2,0,0,0,0,0,0,240000.0,0.0,0.0,0.0,6.692083742506628,12.169771665803841,8.85552084853691,0
2,32,2,0,0,0,0,0,0,260000.0,0.0,0.0,6.295266001439646,8.420462002456466,12.019749091416921,8.699681400989514,0
2,27,2,0,0,0,0,0,0,120000.0,8.52793528794814,7.489970898834801,7.61972421378267,6.492239835020471,6.688354713946762,6.46302945692067,0
2,27,2,1,2,0,0,0,0,80000.0,0.0,8.24301946898925,0.0,0.0,0.0,0.0,0
1,27,2,0,0,0,0,0,0,160000.0,8.117908942383155,8.976767625171433,10.93519407590941,10.056337386630338,9.357121103184378,9.208037722913508,0
2,27,2,0,0,0,0,0,0,130000.0,7.00397413672268,6.90875477931522,7.119635638017636,8.010359588919783,6.9167150203536085,6.874198495453294,0
1,23,2,0,0,0,0,0,0,20000.0,9.43220310339067,8.318498320504338,9.60911649193355,9.227295812625597,6.059123195581797,0.0,0
2,26,1,0,0,0,0,0,0,170000.0,7.424165281042028,7.313886831633462,6.915723448631314,0.0,10.844861064777746,7.531552381407289,0
3,27,2,0,0,0,0,0,0,110000.0,9.652972804425787,9.664849580263269,8.59044365315583,8.60666819784384,8.433159195806228,8.133293861222633,0
2,25,1,0,0,0,0,0,0,50000.0,7.496097345175956,7.356279876550748,7.2399325913204695,6.8885724595653635,6.902742737158593,6.932447891572509,0
2,26,2,0,0,0,0,0,2,70000.0,8.006700845440367,8.294299608857235,7.601402334583733,8.301769763117166,0.0,6.90875477931522,0
2,25,2,0,0,0,0,0,0,80000.0,8.188966863648876,7.786551806428712,0.0,0.0,0.0,0.0,0
1,25,2,0,0,0,0,0,0,50000.0,8.006700845440367,8.517393171418904,7.046647277848756,0.0,0.0,0.0,0
1,27,2,0,0,0,0,0,0,60000.0,8.294299608857235,7.337587743538596,10.985953521461534,7.170888478512505,8.006700845440367,7.601402334583733,0
2,28,1,0,0,0,0,0,0,100000.0,7.9420068084898565,7.641084249174914,7.639161171659173,6.911747300251674,6.923628628138427,6.90875477931522,0
1,27,2,0,0,0,2,2,2,50000.0,10.385944565501662,8.294299608857235,7.0909098220799835,0.0,9.90353755128617,7.601402334583733,0
1,28,1,2,3,2,0,0,0,180000.0,1.791759469228055,0.0,8.899321434159964,8.324821298768782,9.070388411548738,0.0,0
1,27,2,0,0,0,0,0,0,250000.0,7.725771441587952,8.045588280803528,7.572502985020384,9.219795530746937,7.9714309977693505,8.532081803909987,0
2,27,2,0,0,0,0,0,0,140000.0,7.608374474380783,11.611240217431213,8.519789817263504,8.517393171418904,8.006700845440367,8.517393171418904,0
1,28,2,0,0,0,0,0,0,200000.0,8.44009614103127,8.772610303280743,9.57449725626267,6.398594934535208,5.10594547390058,0.0,0
1,29,2,0,0,0,2,0,0,70000.0,7.3453648404168685,7.696667081526462,7.3783837129967145,7.601402334583733,7.313886831633462,8.006700845440367,0
2,28,2,0,0,0,0,0,0,160000.0,6.366470447731438,0.0,6.880384082186005,0.6931471805599453,0.0,0.0,0
1,28,2,1,0,0,0,0,0,50000.0,0.0,9.695786647402777,7.3783837129967145,5.823045895483019,8.517393171418904,8.517393171418904,0
2,28,2,1,2,2,0,0,0,30000.0,7.601402334583733,0.0,7.601402334583733,7.601402334583733,7.0909098220799835,6.90875477931522,0
1,28,2,0,0,0,0,0,0,110000.0,8.556606193773073,8.517393171418904,8.517393171418904,7.650168700845001,7.601402334583733,7.601402334583733,0
1,27,2,0,0,0,0,0,0,180000.0,9.215725844252521,9.397483619049352,10.310151941219775,6.761572768804055,4.290459441148391,3.6375861597263857,0
1,28,2,0,0,0,0,0,0,150000.0,11.293338082983785,8.741136422901011,8.719317375506371,10.414333176102122,8.383661798791715,8.826881344130634,0
2,28,2,0,0,0,0,0,0,110000.0,8.366602832783736,8.394573477868327,8.410498452745275,8.24301946898925,8.288031567776464,8.235890725928495,0
1,27,2,0,0,0,2,0,0,90000.0,8.03947991910045,8.999742789830492,0.0,8.071218539969863,8.006700845440367,8.160803920954665,0
1,28,2,0,0,0,0,0,0,110000.0,8.294299608857235,8.294299608857235,8.31898612539206,8.006700845440367,8.006700845440367,8.006700845440367,0
2,28,2,0,0,0,0,0,0,40000.0,5.123963979403259,8.513787398281405,8.517393171418904,0.0,8.112527763478637,10.203629181337648,0
4,37,1,0,0,0,0,0,0,130000.0,7.69484807238461,8.927181388251986,8.453187861440325,6.734591659972948,5.968707559985366,5.968707559985366,0
1,28,2,0,0,0,0,0,0,40000.0,7.602401335665818,7.382746449738912,7.365812837209472,7.824445930877619,7.313886831633462,10.404293143019792,0
1,27,2,2,0,0,2,0,0,180000.0,7.313886831633462,8.160803920954665,0.0,0.0,0.0,0.0,0
2,28,2,2,0,0,0,0,0,210000.0,9.210440366976517,7.8528278122817445,12.271438948961427,8.70334075304372,8.668711839055147,8.30622521603216,1
4,28,2,0,0,0,0,0,0,200000.0,7.01211529430638,7.940227765145702,10.177970397179921,10.821955911658057,4.454347296253507,7.465655310134056,0
2,28,2,0,0,0,0,0,0,260000.0,9.210440366976517,9.259225769705994,9.121618441915379,8.922791623969637,8.987321812850125,8.922791623969637,0
2,25,2,0,0,0,0,0,0,20000.0,7.313886831633462,6.55250788703459,7.824445930877619,0.0,0.0,7.601402334583733,0
2,29,1,0,0,0,0,0,0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,26,2,0,0,0,0,0,0,250000.0,9.64523482410835,9.393078508655353,9.978548641758007,9.947265174882016,9.61587214452889,9.90353755128617,0
1,27,2,0,0,0,0,0,0,80000.0,9.90473677193656,9.210440366976517,8.294299608857235,7.601402334583733,8.006700845440367,7.824445930877619,0
2,24,2,0,0,0,2,0,0,30000.0,7.358193752733032,8.071218539969863,0.0,6.55250788703459,6.508769136971682,7.313886831633462,1
3,27,1,0,0,0,0,0,0,20000.0,7.930565854233965,7.601402334583733,6.90875477931522,6.90875477931522,7.109062135687172,7.496097345175956,0
2,29,1,1,2,0,0,0,2,50000.0,0.0,7.601402334583733,7.496097345175956,7.696667081526462,0.0,7.719129840906732,1
1,29,2,0,0,0,0,0,0,460000.0,9.731155929771521,9.952325334619427,9.90353755128617,8.987321812850125,8.987321812850125,8.999742789830492,0
2,30,1,0,0,0,0,0,0,340000.0,8.872487182278038,9.210440366976517,9.210440366976517,8.517393171418904,6.915723448631314,8.699681400989514,0
2,23,2,0,0,0,0,0,0,10000.0,7.00397413672268,7.154615356913663,6.988413181999592,6.2166061010848646,6.90875477931522,6.90875477931522,0
2,24,2,0,0,0,0,2,0,50000.0,7.293017679772782,7.3783837129967145,7.601402334583733,0.0,5.860786223465865,6.234410725718371,0
2,24,2,0,0,0,0,0,0,110000.0,8.039802343736485,8.067149039910106,8.08487062913819,7.901377353792616,7.918992488165245,8.111328003286733,0
2,22,2,2,2,2,0,0,0,50000.0,8.698180525197055,3.7376696182833684,7.388946097618437,6.705639094860003,6.911747300251674,6.912742820493176,0
1,27,2,0,0,0,2,0,0,100000.0,6.90875477931522,6.940222469119639,0.0,6.906754778648554,0.0,6.68586094706836,1
1,27,2,0,0,0,0,0,0,80000.0,6.398594934535208,6.398594934535208,4.61512051684126,6.803505257608338,7.984462732262196,0.0,0
2,28,2,0,0,0,0,0,0,500000.0,7.394493107219038,9.472781556562168,7.650168700845001,10.518700218288165,7.118826249062078,8.164225652265827,0
1,28,2,0,0,0,0,0,0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,29,1,0,0,0,2,2,0,280000.0,0.0,7.903965634032166,1.3862943611198906,8.030409562130485,8.11102783819368,6.214608098422191,0
2,29,1,0,0,0,0,0,0,300000.0,8.006700845440367,8.517393171418904,9.967072494161238,0.0,0.0,0.0,0
3,27,2,0,0,0,0,0,0,20000.0,0.0,6.660575149839686,0.0,0.0,0.0,0.0,0
4,28,2,0,0,0,0,0,0,460000.0,10.916396699011266,7.142036574706803,8.277666160851503,7.440146680662688,10.00960278332483,6.2422232654551655,0
1,28,2,0,0,0,0,0,0,500000.0,8.85893722196655,9.905635244593586,11.91921023706207,11.227680420551865,9.348971240145405,9.320360017014732,0
1,27,2,0,0,0,0,0,0,500000.0,10.310052056087594,12.51222189513788,10.337766849160253,11.002849560094784,10.830520380942184,11.518539675754697,0
1,28,2,0,0,0,0,0,0,360000.0,9.303648549109834,9.04793908261736,8.294299608857235,7.438971592395862,5.918893854273146,7.048386408721883,0
2,27,2,0,0,0,0,0,0,50000.0,7.802618063442671,8.230843564198235,9.39715183404299,9.869568759332502,0.0,0.0,0
